REPORTER COUNTRY,PARTNER COUNTRY,YEAR,IMPORT (US DOLLAR),EXPORT (US DOLLAR),GDP (NIGERIA),GDP (PARTNER),POPULATION (NIGERIA),POPULATION (PARTNER),DISTANCE,EXCHANGE RATE (NIGERIA),EXCHANGE RATE (PARTNER),LANDLOCKED,COMMON OFFICIAL LANGUAGE
NIGERIA,Germany,2000,17340929,18668,69171451627,1.95E+12,122851984,81551677,4669,101.7,,0,0
NIGERIA,Germany,1999,50145996,891637,59145077039,2.19E+12,119695565,81556965,4669,92.34,,0,0
NIGERIA,Germany,1998,13136346,770130,2.18E+11,2.24E+12,116690527,81524383,4669,21.89,1.76,0,0
NIGERIA,Germany,1997,14516983,31353,2.01E+11,2.21E+12,113791181,81436087,4669,21.89,1.73,0,0
NIGERIA,Germany,1996,14330571,7363950,1.86E+11,2.50E+12,110956183,81300865,4669,21.88,1.5,0,0
NIGERIA,Ghana,2021,20358092.08,19916327.21,4.41E+11,79524421861,213401323,32833031,1075,401.15,5.81,0,1
NIGERIA,Ghana,2020,19644349.88,32472810.22,4.32E+11,70043095504,208327405,32180401,1075,358.81,5.6,0,1
NIGERIA,Ghana,2019,17800990.94,35080481.91,4.75E+11,68337974418,203304492,31522290,1075,306.92,5.22,0,1
NIGERIA,Ghana,2018,22456893.08,48064316.23,4.22E+11,67298913752,198387623,30870641,1075,306.08,4.59,0,1
NIGERIA,Ghana,2017,23189875.95,39926912.14,3.76E+11,60405920072,193495907,30222262,1075,305.79,4.35,0,1
NIGERIA,Ghana,2016,22592798,37394457,4.05E+11,56164928691,188666931,29554303,1075,253.49,3.91,0,1
NIGERIA,Ghana,2015,22380493.55,58414948.79,4.93E+11,49406009812,183995785,28870939,1075,192.44,3.71,0,1
NIGERIA,Ghana,2014,31162595,75566958,5.74E+11,54783320577,179379016,28196358,1075,158.55,2.9,0,1
NIGERIA,Ghana,2013,215406777,221858215,5.20E+11,62824629066,174726123,27525597,1075,157.31,1.98,0,1
NIGERIA,Ghana,2012,13513310,103924312,4.64E+11,41271701061,170075932,26858762,1075,157.5,1.82,0,1
NIGERIA,Ghana,2011,83489021,27349993,4.14E+11,39336668081,165463745,26205941,1075,153.86,1.52,0,1
NIGERIA,Ghana,2010,2618813,3382244,3.67E+11,32197655567,160952853,25574719,1075,150.3,1.43,0,1
NIGERIA,Ghana,2009,4035953,3453397,2.95E+11,26048720006,156595758,24950762,1075,148.88,1.4,0,1
NIGERIA,Ghana,2008,7245731,21849587,3.39E+11,28679383241,152382506,24326087,1075,118.57,1.05,0,1
NIGERIA,Ghana,2007,14875387,11374043,2.78E+11,24827339138,148294028,23708320,1075,125.81,0.93,0,1
NIGERIA,Ghana,2006,20460988,848383,2.38E+11,20885037597,144329764,23098586,1075,128.65,0.92,0,1
NIGERIA,Ghana,2005,,,1.76E+11,10744568381,140490722,22496951,1075,131.27,0.91,0,1
NIGERIA,Ghana,2004,,,1.36E+11,8881417907,136756848,21906444,1075,132.89,0.9,0,1
NIGERIA,Ghana,2003,1195646,340265,1.05E+11,7632723556,133119801,21329514,1075,129.22,0.87,0,1
NIGERIA,Ghana,2002,1478610,332937,95054059303,6166197848,129583026,20758326,1075,120.58,0.79,0,1
NIGERIA,Ghana,2001,2179711,8171,73557840064,5314872854,126152678,20195577,1075,111.23,0.72,0,1
NIGERIA,Ghana,2000,495937,68404,69171451627,4982850662,122851984,19665502,1075,101.7,0.54,0,1
NIGERIA,Ghana,1999,928085,82529,59145077039,7718109982,119695565,19176791,1075,92.34,0.27,0,1
NIGERIA,Ghana,1998,1662,,2.18E+11,7482069162,116690527,18714708,1075,21.89,0.23,0,1
NIGERIA,Ghana,1997,287910,15662,2.01E+11,6891443192,113791181,18268040,1075,21.89,0.2,0,1
NIGERIA,Ghana,1996,308193,265425,1.86E+11,6932991739,110956183,17844010,1075,21.88,0.16,0,1
NIGERIA,Greece,2021,4459117.54,76074.7,4.41E+11,2.15E+11,213401323,10445365,3572,401.15,,0,0
NIGERIA,Greece,2020,10080859.63,114217.53,4.32E+11,1.88E+11,208327405,10512232,3572,358.81,,0,0
NIGERIA,Greece,2019,675800.05,91091.48,4.75E+11,2.05E+11,203304492,10574024,3572,306.92,,0,0
NIGERIA,Greece,2018,74955.81,8990.85,4.22E+11,2.12E+11,198387623,10633271,3572,306.08,,0,0
NIGERIA,Greece,2017,5920.75,,3.76E+11,2.00E+11,193495907,10692228,3572,305.79,,0,0
NIGERIA,Greece,2016,79753,,4.05E+11,1.93E+11,188666931,10749742,3572,253.49,,0,0
NIGERIA,Greece,2015,147333.23,,4.93E+11,1.96E+11,183995785,10806641,3572,192.44,,0,0
NIGERIA,Greece,2014,10837423,,5.74E+11,2.35E+11,179379016,10862969,3572,158.55,,0,0
NIGERIA,Greece,2013,9645793,297075,5.20E+11,2.39E+11,174726123,10914505,3572,157.31,,0,0
NIGERIA,Greece,2012,31302778,,4.64E+11,2.42E+11,170075932,10963635,3572,157.5,,0,0
NIGERIA,Greece,2011,8563996,,4.14E+11,2.83E+11,165463745,11004725,3572,153.86,,0,0
NIGERIA,Greece,2010,30904743,99110,3.67E+11,2.97E+11,160952853,11033783,3572,150.3,,0,0
NIGERIA,Greece,2009,449009038,2034474,2.95E+11,3.31E+11,156595758,11055496,3572,148.88,,0,0
NIGERIA,Greece,2008,2487228,939849,3.39E+11,3.56E+11,152382506,11073623,3572,118.57,,0,0
NIGERIA,Greece,2007,87905,627426,2.78E+11,3.19E+11,148294028,11091493,3572,125.81,,0,0
NIGERIA,Greece,2006,65442124,,2.38E+11,2.74E+11,144329764,11106093,3572,128.65,,0,0
NIGERIA,Greece,2005,,,1.76E+11,2.48E+11,140490722,11113448,3572,131.27,,0,0
NIGERIA,Greece,2004,,,1.36E+11,2.41E+11,136756848,11115091,3572,132.89,,0,0
NIGERIA,Greece,2003,21392173,,1.05E+11,2.02E+11,133119801,11110487,3572,129.22,,0,0
NIGERIA,Greece,2002,3068624,,95054059303,1.55E+11,129583026,11096617,3572,120.58,,0,0
NIGERIA,Greece,2001,5362094,,73557840064,1.36E+11,126152678,11072182,3572,111.23,,0,0
NIGERIA,Greece,2000,108647,,69171451627,1.30E+11,122851984,11038109,3572,101.7,365.4,0,0
NIGERIA,Greece,1999,160982,182141,59145077039,1.43E+11,119695565,10993862,3572,92.34,305.65,0,0
NIGERIA,Greece,1998,4864356,,2.18E+11,1.44E+11,116690527,10939475,3572,21.89,295.53,0,0
NIGERIA,Greece,1997,87763,,2.01E+11,1.43E+11,113791181,10875273,3572,21.89,273.06,0,0
NIGERIA,Greece,1996,724677,212626,1.86E+11,1.46E+11,110956183,10803806,3572,21.88,240.71,0,0
NIGERIA,Guinea,2021,,22124.69,4.41E+11,16091817842,213401323,13531906,2019,401.15,,0,0
NIGERIA,Guinea,2020,11.68,5574.66,4.32E+11,14177835841,208327405,13205153,2019,358.81,9565.08,0,0
NIGERIA,Guinea,2019,31191.98,,4.75E+11,13442861496,203304492,12877539,2019,306.92,9183.88,0,0
NIGERIA,Guinea,2018,728142.29,63151.19,4.22E+11,11857030367,198387623,12554864,2019,306.08,9011.13,0,0
NIGERIA,Guinea,2017,5193772.84,,3.76E+11,10324668271,193495907,12240789,2019,305.79,9088.32,0,0
NIGERIA,Guinea,2016,1007784,1837557,4.05E+11,8595955600,188666931,11930985,2019,253.49,8967.93,0,0
NIGERIA,Guinea,2015,,1367288.42,4.93E+11,8794202394,183995785,11625998,2019,192.44,7485.52,0,0
NIGERIA,Guinea,2014,236088,422276,5.74E+11,8778473643,179379016,11333365,2019,158.55,7014.12,0,0
NIGERIA,Guinea,2013,7322159,1608650,5.20E+11,8376613881,174726123,11055430,2019,157.31,6907.88,0,0
NIGERIA,Guinea,2012,,696890,4.64E+11,7638045226,170075932,10788692,2019,157.5,6985.83,0,0
NIGERIA,Guinea,2011,,,4.14E+11,6785137216,165463745,10527712,2019,153.86,6658.03,0,0
NIGERIA,Guinea,2010,,,3.67E+11,6853467832,160952853,10270728,2019,150.3,5726.07,0,0
NIGERIA,Guinea,2009,128029,,2.95E+11,6716904517,156595758,10021323,2019,148.88,4801.08,0,0
NIGERIA,Guinea,2008,,374240,3.39E+11,6964179188,152382506,9779785,2019,118.57,4601.69,0,0
NIGERIA,Guinea,2007,138632,289804,2.78E+11,6281917650,148294028,9547082,2019,125.81,4197.75,0,0
NIGERIA,Guinea,2006,1086771,,2.38E+11,4220019243,144329764,9330625,2019,128.65,5148.75,0,0
NIGERIA,Guinea,2005,,,1.76E+11,2937071741,140490722,9140114,2019,131.27,3644.33,0,0
NIGERIA,Guinea,2004,,,1.36E+11,3635458214,136756848,8961039,2019,132.89,2243.93,0,0
NIGERIA,Guinea,2003,24550492,,1.05E+11,3446441785,133119801,8772254,2019,129.22,1984.93,0,0
NIGERIA,Guinea,2002,5651098,,95054059303,2950198724,129583026,8577790,2019,120.58,1975.84,0,0
NIGERIA,Guinea,2001,10265434,,73557840064,2829435909,126152678,8445717,2019,111.23,1950.56,0,0
NIGERIA,Guinea,2000,978224,,69171451627,2995361111,122851984,8336967,2019,101.7,1746.87,0,0
NIGERIA,Guinea,1999,,,59145077039,3461282461,119695565,8174897,2019,92.34,1387.4,0,0
NIGERIA,Guinea,1998,,,2.18E+11,3588375622,116690527,7992545,2019,21.89,1236.83,0,0
NIGERIA,Guinea,1997,,,2.01E+11,3783700462,113791181,7842806,2019,21.89,1095.33,0,0
NIGERIA,Guinea,1996,,125870,1.86E+11,3868968367,110956183,7683115,2019,21.88,1004.02,0,0
NIGERIA,Hong Kong,2021,1816221.22,48625.53,4.41E+11,3.69E+11,213401323,7494578,11193,401.15,7.77,0,1
NIGERIA,Hong Kong,2020,3987409.19,,4.32E+11,3.45E+11,208327405,7500958,11193,358.81,7.76,0,1
NIGERIA,Hong Kong,2019,1742464.46,,4.75E+11,3.63E+11,203304492,7496122,11193,306.92,7.84,0,1
NIGERIA,Hong Kong,2018,1937657.52,,4.22E+11,3.62E+11,198387623,7481555,11193,306.08,7.84,0,1
NIGERIA,Hong Kong,2017,1446717.35,23748.29,3.76E+11,3.41E+11,193495907,7461519,11193,305.79,7.79,0,1
NIGERIA,Hong Kong,2016,1286172,,4.05E+11,3.21E+11,188666931,7435927,11193,253.49,7.76,0,1
NIGERIA,Hong Kong,2015,763358.69,463235.64,4.93E+11,3.09E+11,183995785,7399838,11193,192.44,7.75,0,1
NIGERIA,Hong Kong,2014,13266590,2187961,5.74E+11,2.91E+11,179379016,7352183,11193,158.55,7.75,0,1
NIGERIA,Hong Kong,2013,5023551,1042368,5.20E+11,2.76E+11,174726123,7296827,11193,157.31,7.76,0,1
NIGERIA,Hong Kong,2012,6406768,1713001,4.64E+11,2.63E+11,170075932,7234060,11193,157.5,7.76,0,1
NIGERIA,Hong Kong,2011,8237914,5146886,4.14E+11,2.49E+11,165463745,7175364,11193,153.86,7.78,0,1
NIGERIA,Hong Kong,2010,16173284,1626853,3.67E+11,2.29E+11,160952853,7132438,11193,150.3,7.77,0,1
NIGERIA,Hong Kong,2009,8636802,755503,2.95E+11,2.14E+11,156595758,7094595,11193,148.88,7.75,0,1
NIGERIA,Hong Kong,2008,26184607,21731,3.39E+11,2.19E+11,152382506,7050677,11193,118.57,7.79,0,1
NIGERIA,Hong Kong,2007,15708940,46975,2.78E+11,2.12E+11,148294028,7001456,11193,125.81,7.8,0,1
NIGERIA,Hong Kong,2006,14494139,,2.38E+11,1.94E+11,144329764,6960595,11193,128.65,7.77,0,1
NIGERIA,Hong Kong,2005,,,1.76E+11,1.82E+11,140490722,6936874,11193,131.27,7.78,0,1
NIGERIA,Hong Kong,2004,,,1.36E+11,1.69E+11,136756848,6915998,11193,132.89,7.79,0,1
NIGERIA,Hong Kong,2003,1420291,19764,1.05E+11,1.61E+11,133119801,6886457,11193,129.22,7.79,0,1
NIGERIA,Hong Kong,2002,827983,,95054059303,1.66E+11,129583026,6848847,11193,120.58,7.8,0,1
NIGERIA,Hong Kong,2001,2175461,,73557840064,1.69E+11,126152678,6801542,11193,111.23,7.8,0,1
NIGERIA,Hong Kong,2000,458725,3443,69171451627,1.72E+11,122851984,6731195,11193,101.7,7.79,0,1
NIGERIA,Hong Kong,1999,171975,,59145077039,1.66E+11,119695565,6641965,11193,92.34,7.76,0,1
NIGERIA,Hong Kong,1998,488709,5457,2.18E+11,1.69E+11,116690527,6546057,11193,21.89,7.75,0,1
NIGERIA,Hong Kong,1997,1972887,,2.01E+11,1.77E+11,113791181,6441236,11193,21.89,7.74,0,1
NIGERIA,Hong Kong,1996,1167250,,1.86E+11,1.60E+11,110956183,6333444,11193,21.88,7.73,0,1
NIGERIA,Hungary,2021,2716504.53,,4.41E+11,1.82E+11,213401323,9709786,4344,401.15,303.14,1,0
NIGERIA,Hungary,2020,9614210.77,,4.32E+11,1.57E+11,208327405,9750573,4344,358.81,308,1,0
NIGERIA,Hungary,2019,176400.93,,4.75E+11,1.64E+11,203304492,9771796,4344,306.92,290.66,1,0
NIGERIA,Hungary,2018,625765.43,,4.22E+11,1.61E+11,198387623,9776358,4344,306.08,270.21,1,0
NIGERIA,Hungary,2017,1137384.88,,3.76E+11,1.43E+11,193495907,9788941,4344,305.79,274.43,1,0
NIGERIA,Hungary,2016,1084826,,4.05E+11,1.29E+11,188666931,9815104,4344,253.49,281.52,1,0
NIGERIA,Hungary,2015,561987.61,,4.93E+11,1.25E+11,183995785,9844246,4344,192.44,279.33,1,0
NIGERIA,Hungary,2014,1906539,,5.74E+11,1.41E+11,179379016,9867901,4344,158.55,232.6,1,0
NIGERIA,Hungary,2013,135137,230615,5.20E+11,1.36E+11,174726123,9894639,4344,157.31,223.7,1,0
NIGERIA,Hungary,2012,6808,,4.64E+11,1.29E+11,170075932,9922127,4344,157.5,225.1,1,0
NIGERIA,Hungary,2011,28203,,4.14E+11,1.42E+11,165463745,9953245,4344,153.86,201.06,1,0
NIGERIA,Hungary,2010,2226139,,3.67E+11,1.32E+11,160952853,9986825,4344,150.3,207.94,1,0
NIGERIA,Hungary,2009,,,2.95E+11,1.31E+11,156595758,10008579,4344,148.88,202.34,1,0
NIGERIA,Hungary,2008,,,3.39E+11,1.58E+11,152382506,10023510,4344,118.57,172.11,1,0
NIGERIA,Hungary,2007,100764,748,2.78E+11,1.40E+11,148294028,10041172,4344,125.81,183.63,1,0
NIGERIA,Hungary,2006,1628223,,2.38E+11,1.16E+11,144329764,10057063,4344,128.65,210.39,1,0
NIGERIA,Hungary,2005,,,1.76E+11,1.13E+11,140490722,10073525,4344,131.27,199.58,1,0
NIGERIA,Hungary,2004,,,1.36E+11,1.04E+11,136756848,10094493,4344,132.89,202.75,1,0
NIGERIA,Hungary,2003,105481,,1.05E+11,85285062818,133119801,10118062,4344,129.22,224.31,1,0
NIGERIA,Hungary,2002,,,95054059303,67608919144,129583026,10148401,4344,120.58,257.89,1,0
NIGERIA,Hungary,2001,56484,,73557840064,53749989092,126152678,10177955,4344,111.23,286.49,1,0
NIGERIA,Hungary,2000,,,69171451627,47218405892,122851984,10202055,4344,101.7,282.18,1,0
NIGERIA,Hungary,1999,2558955,,59145077039,49073380174,119695565,10230256,4344,92.34,237.15,1,0
NIGERIA,Hungary,1998,,,2.18E+11,48706787306,116690527,10260967,4344,21.89,214.4,1,0
NIGERIA,Hungary,1997,,5116,2.01E+11,47296952929,113791181,10286220,4344,21.89,186.79,1,0
NIGERIA,Hungary,1996,55629,,1.86E+11,46658755152,110956183,10308267,4344,21.88,152.65,1,0
NIGERIA,Iceland,2021,80858748.33,,4.41E+11,25595940170,213401323,370335,6567,401.15,126.99,0,0
NIGERIA,Iceland,2020,107764813.8,,4.32E+11,21565767851,208327405,366669,6567,358.81,135.42,0,0
NIGERIA,Iceland,2019,53194219.71,160007.21,4.75E+11,24681343649,203304492,360774,6567,306.92,122.61,0,0
NIGERIA,Iceland,2018,59911142.42,,4.22E+11,26260850582,198387623,352946,6567,306.08,108.3,0,0
NIGERIA,Iceland,2017,76933725.85,,3.76E+11,24728285177,193495907,343632,6567,305.79,106.84,0,0
NIGERIA,Iceland,2016,100386348,,4.05E+11,20793168031,188666931,335675,6567,253.49,120.81,0,0
NIGERIA,Iceland,2015,104489769.6,,4.93E+11,17517210519,183995785,331060,6567,192.44,131.92,0,0
NIGERIA,Iceland,2014,140668525,,5.74E+11,17867662178,179379016,327644,6567,158.55,116.77,0,0
NIGERIA,Iceland,2013,138170662,12660205,5.20E+11,16125060515,174726123,324024,6567,157.31,122.18,0,0
NIGERIA,Iceland,2012,130646586,,4.64E+11,14751508134,170075932,320979,6567,157.5,125.08,0,0
NIGERIA,Iceland,2011,88668121,9054,4.14E+11,15221622926,165463745,319293,6567,153.86,115.95,0,0
NIGERIA,Iceland,2010,83614498,,3.67E+11,13751161918,160952853,318333,6567,150.3,122.24,0,0
NIGERIA,Iceland,2009,40027025,,2.95E+11,13154414219,156595758,318800,6567,148.88,123.64,0,0
NIGERIA,Iceland,2008,15336851,,3.39E+11,18074622987,152382506,317715,6567,118.57,87.95,0,0
NIGERIA,Iceland,2007,13451092,,2.78E+11,21652505597,148294028,311853,6567,125.81,64.06,0,0
NIGERIA,Iceland,2006,9008088,,2.38E+11,17465318552,144329764,304070,6567,128.65,70.18,0,0
NIGERIA,Iceland,2005,,,1.76E+11,16852963067,140490722,297029,6567,131.27,62.98,0,0
NIGERIA,Iceland,2004,,,1.36E+11,13825302536,136756848,292361,6567,132.89,70.19,0,0
NIGERIA,Iceland,2003,5650372,,1.05E+11,11429333038,133119801,289801,6567,129.22,76.71,0,0
NIGERIA,Iceland,2002,1494503,,95054059303,9318395055,129583026,287798,6567,120.58,91.66,0,0
NIGERIA,Iceland,2001,954930,,73557840064,8234846805,126152678,285238,6567,111.23,97.42,0,0
NIGERIA,Iceland,2000,1699333,,69171451627,9025660362,122851984,281462,6567,101.7,78.62,0,0
NIGERIA,Iceland,1999,3150651,,59145077039,8982047589,119695565,277626,6567,92.34,72.34,0,0
NIGERIA,Iceland,1998,485926,,2.18E+11,8503693099,116690527,274285,6567,21.89,70.96,0,0
NIGERIA,Iceland,1997,1784875,,2.01E+11,7569672925,113791181,271356,6567,21.89,70.9,0,0
NIGERIA,Iceland,1996,1877900,,1.86E+11,7426082271,110956183,269137,6567,21.88,66.5,0,0
NIGERIA,India,2021,75212410.77,51420209.74,4.41E+11,3.15E+12,213401323,1407563842,7620,401.15,73.92,0,0
NIGERIA,India,2020,165176614.1,27870614.68,4.32E+11,2.67E+12,208327405,1396387127,7620,358.81,74.1,0,0
NIGERIA,India,2019,44699293.6,27747733.83,4.75E+11,2.84E+12,203304492,1383112050,7620,306.92,70.42,0,0
NIGERIA,India,2018,45458361.81,76029116.14,4.22E+11,2.70E+12,198387623,1369003306,7620,306.08,68.39,0,0
NIGERIA,India,2017,45540855.41,10710844.28,3.76E+11,2.65E+12,193495907,1354195680,7620,305.79,65.12,0,0
NIGERIA,India,2016,62361410,7745845,4.05E+11,2.29E+12,188666931,1338636340,7620,253.49,67.2,0,0
NIGERIA,India,2015,99385458.29,33701785.15,4.93E+11,2.10E+12,183995785,1322866505,7620,192.44,64.15,0,0
NIGERIA,India,2014,245782388,37928445,5.74E+11,2.04E+12,179379016,1307246509,7620,158.55,61.03,0,0
NIGERIA,India,2013,98522265,173338782,5.20E+11,1.86E+12,174726123,1291132063,7620,157.31,58.6,0,0
NIGERIA,India,2012,901007144,146699174,4.64E+11,1.83E+12,170075932,1274487215,7620,157.5,53.44,0,0
NIGERIA,India,2011,235218107,22836447,4.14E+11,1.82E+12,165463745,1257621191,7620,153.86,46.67,0,0
